Drake,Take Care,Over My Dead Body,"Man, these kids wear crowns over here and everything is alright",34,2011
Drake,Nothing Was the Same,Furthest Thing,Somewhere between I'm sober and I'm lifted,2,2013
Taylor Swift,Speak Now,Better Than Revenge,"I don't think you do, I don't think you do",51,2010
Drake,For All The Dogs,Rich Baby Daddy,You just might,19,2023
Drake,Certified Lover Boy,TSU,What's up to all the ladies in Louisiana?,5,2021
Taylor Swift,Taylor Swift,Invisible,But you are everything to me,6,2006
Drake,For All The Dogs,IDGAF,"Look, comin' live from the",27,2023
Beyoncé,RENAISSANCE,THIQUE,"If it's lost, then it get found, just keep dropping that shit down",36,2022
Taylor Swift,folklore (deluxe version),betty,When Ipassed your house,5,2020
Taylor Swift,1989,Clean,So I punched a hole in the roof,13,2014
Taylor Swift,Taylor Swift,Tim McGraw,When you think Tim McGraw,27,2006
Taylor Swift,Fearless,The Way I Loved You,"Complicated, got away by some mistake and now",28,2008
Beyoncé,RENAISSANCE,MOVE,"Brukup, it's Brukup, it's Brukup (",34,2022
Taylor Swift,Red,I Almost Do,And risk another goodbye,15,2012
Taylor Swift,folklore (deluxe version),mad woman,And you find something to wrap your noose around,34,2020
Beyoncé,4,Dreaming,(Let me know) If this is a dream,30,2011
Beyoncé,RENAISSANCE,HEATED,I gotta fan myself off (Fan me off),32,2022
Drake,Take Care,Make Me Proud,Maybe it's just right for the night,14,2011
Taylor Swift,Fearless,You Belong With Me,You belong with me,46,2008
Drake,Certified Lover Boy,You Only Live Twice,),6,2021
Beyoncé,Dangerously in Love,Baby Boy,),33,2003
Drake,For All The Dogs,First Person Shooter,"Like a kid that act bad from January to November, nigga, it's just you and Cole",23,2023
Drake,Views,With You,"Bottles open up so you can try and open up for me, baby",7,2016
Beyoncé,Dangerously in Love,That’s How You Like It,"I like your honesty, integrity",30,2003
Taylor Swift,Lover,The Man,And I'm so sick of them coming at me again (Coming at me again),36,2019
Drake,"Honestly, Nevermind",Texts Go Green,You're dealing with me rough,18,2022
Taylor Swift,evermore (deluxe version),willow,"Yeah, that's my man",50,2020
Taylor Swift,reputation,Delicate,"Handsome, you're a mansion with a view",31,2017
Taylor Swift,evermore (deluxe version),tolerate it,Drawing hearts in the byline,30,2020
Taylor Swift,Lover,Cruel Summer,"(Yeah, yeah, yeah, yeah)",61,2019
Taylor Swift,1989,I Wish You Would,In a straight line down,49,2014
Taylor Swift,Lover,Lover,Can I go where you go?,13,2019
Taylor Swift,1989,All You Had to Do Was Stay,And people like me wanna believe you,3,2014
Taylor Swift,Taylor Swift,The Outside,But nothing seems to work the first few times,6,2006
Beyoncé,4,I Care,"Well, I care",9,2012
Beyoncé,4,Best Thing I Never Had,"What goes around comes back around (Hey, my baby!)",0,2011
Beyoncé,RENAISSANCE,COZY,"Because I love what they made (Ooh, yeah)",4,2022
Taylor Swift,Lover,Me!,You're the only one of you,17,2019
Beyoncé,4,I Miss You,It is so simple,22,2011
Beyoncé,4,1+1,"And I don't know when I'm gon' die, but I hope",17,2011
Taylor Swift,Red,I Almost Do,And I hope you know that,9,2012
Taylor Swift,evermore (deluxe version),right where you left me,Mind my business,49,2020
Taylor Swift,Speak Now,Innocent,But at night you live it all again,15,2010
Taylor Swift,1989,Shake It Off,"That's what people say, mmm, mmm",3,2014
Beyoncé,Dangerously in Love,Baby Boy,Sean Paul,26,2003
Taylor Swift,reputation,Getaway Car,"We were flyin', but we never get far",16,2017
Drake,Views,Weston Road Flows,I might be here as a vessel to teach people a lesson,19,2016
Taylor Swift,Red,The Moment I Knew,I try not to fall apart,29,2012
Taylor Swift,Red,Girl at Home,"It's kinda like a code, yeah",7,2012
Taylor Swift,1989,Bad Blood,You made a really deep cut,69,2014
Drake,For All The Dogs,Members Only,"She gotta represent for the guys now, they gotta see a part of me in her (",16,2023
Taylor Swift,folklore (deluxe version),illicit affairs,"For you, I would ruin myself",35,2020
Taylor Swift,reputation,Don't Blame Me,"Oh, Lord, save me, my drug is my baby",39,2017
Beyoncé,BEYONCÉ,Rocket,I gotta make a confession,26,2013
Taylor Swift,Lover,Death by a Thousand Cuts,"You said it was a great love, one for the ages",23,2019
Beyoncé,Lemonade,Daddy Lessons,Ooh,24,2016
Beyoncé,4,End of Time,"I'll be your friend, I will love you so deeply",1,2012
Beyoncé,Dangerously in Love,Baby Boy,A dat di gyaldem need and dem cry fi everyday without apology,1,2003
Beyoncé,Dangerously in Love,Beyoncé Interlude,But the colors weren't beautiful enough,3,2003
Beyoncé,Lemonade,All Night,Kiss up and rub up and feel up on you,31,2016
Drake,Certified Lover Boy,Fair Trade,Senseless sight to see,8,2021
Taylor Swift,Red,Starlight,"Don't you see the starlight, starlight?",44,2012
Drake,Views,Hotline Bling,"Girl, you got me down, you got me stressed out",14,2015
Taylor Swift,Fearless,Breathe (Ft. Colbie Caillat),Cause none of us thought it was,2,2008
Taylor Swift,Lover,Death by a Thousand Cuts,Is this small town,22,2019
Drake,Scorpion,Sandra’s Rose,"Yeah, fuck that, I got to up the ante",18,2018
Taylor Swift,Taylor Swift,I'm Only Me When I'm With You,In a field behind your yard,2,2006
Drake,Views,Feel No Ways,"World's, world's, world's famous",16,2016
Taylor Swift,folklore (deluxe version),this is me trying,(And maybe I don't quite know what to say),27,2020
Taylor Swift,Taylor Swift,Tim McGraw,Think of my head on your chest,47,2006
Drake,For All The Dogs,Slime You Out,How were there even comparisons made?,18,2023
Taylor Swift,reputation,Look What You Made Me Do,I don't trust nobody and nobody trusts me,43,2017
Beyoncé,BEYONCÉ,***Flawless,"Otherwise, you will threaten the man""",42,2013
Taylor Swift,reputation,End Game (Ft. Ed Sheeran & Future),But I ain't tryna play,63,2017
Taylor Swift,Taylor Swift,Picture To Burn,On all my wasted time,37,2006
Drake,Scorpion,Elevate,"If you need me, you can call me, I stay busy makin' money",11,2018
Drake,Certified Lover Boy,7AM On Bridle Path,'Cause I swear to God the bezel got sixty of them blue stones,25,2021
Drake,Certified Lover Boy,Fucking Fans,"I was out here fucking fans, I was shameless",46,2021
Taylor Swift,Fearless,White Horse,Now it's too late for you and your white horse,11,2008
Taylor Swift,Taylor Swift,Cold as You,And you do what you want cause I'm not what you wanted,4,2006
Taylor Swift,Lover,Daylight,I've been sleeping so long in a twenty year dark night,39,2019
Drake,Take Care,Make Me Proud,'Cause you don't love them boys,19,2011
Drake,Certified Lover Boy,Race My Mind,They said you got high as the sky,16,2021
Drake,Scorpion,Jaded,Jaded,45,2018
Beyoncé,Dangerously in Love,What’s It Gonna Be,(Ohhh) Boy you're makin' me feel sexy,16,2003
Beyoncé,I Am... Sasha Fierce,Diva,"Gettin' money, diva's gettin' money",26,2009
Beyoncé,RENAISSANCE,HEATED,"I gotta cool down, heated (Fan me off like hot, hot, hot)",4,2022
Taylor Swift,Lover,Me!,"Baby, that's the fun of me-e-e-eh",64,2019
Beyoncé,I Am... Sasha Fierce,Diva,Bet he better have a six-pack in the cooler,25,2009
Drake,For All The Dogs,Daylight,Treat all my exes like Jehovah's Witnesses,14,2023
Drake,Thank Me Later,Cece’s Interlude,Up all night,24,2010
Taylor Swift,Red,The Moment I Knew,Should've burst through the door,2,2012
Drake,For All The Dogs,8AM in Charlotte,And now it's silence in the Lamb' like the horror film,30,2023
Drake,Take Care,The Motto (Remix),"Tell Tune, ""Light one, pass it like a relay""",14,2011
Drake,Nothing Was the Same,Connect,Here's the pitch,1,2013
Taylor Swift,1989,Blank Space,Dressed like a daydream,47,2014
Taylor Swift,Red,Girl at Home,Let's consider this lesson learned,41,2012
Taylor Swift,1989,This Love,You showed up just in time,17,2014
Drake,Certified Lover Boy,Papi’s Home,"I remember that I told you I get you, truth is that I get around",42,2021
Drake,Scorpion,Jaded,on me,11,2018
Taylor Swift,Taylor Swift,The Outside,On the outside looking in,30,2006
Drake,For All The Dogs,Polar Opposites,I don't know how you run the bases with me,5,2023
Taylor Swift,Speak Now,Ours,And you'll say,18,2010
Drake,Take Care,Marvins Room,Is happy with a good guy,18,2011
Beyoncé,B’Day,Encore for the Fans,"I wanted to give all of my fans something extra because this album was so special to me. And it came so effortlessly after I finished the film of my life, ""Dreamgirls"". Because I was so inspired by Deena, I wrote songs that were saying all the things I wish she would have said in the film. And I wanted to give you an extra special song that Deena sings. It's a pivotal moment when Deena finally does get the strength to stand up for herself and does know who she is and knows what she wants. I'm sure all of you women can relate to the lyrics. This is ""Listen""...",0,2006
Taylor Swift,Fearless,Fearless,And I don't know why but with you I'd dance in a storm in my best dress,17,2008
Taylor Swift,Red,Come Back... Be Here,Taxi cabs and busy streets,22,2012
Beyoncé,BEYONCÉ,Blow,"When you're thirsty and need love, I'll give it up 'til I'm empty, babe",21,2013
Drake,Nothing Was the Same,From Time,What's up?,0,2013
Taylor Swift,Lover,I Forgot That You Existed,And I couldn't get away from ya,4,2019
Taylor Swift,reputation,New Year's Day,"But I stay when it's hard, or it's wrong",15,2017
Beyoncé,BEYONCÉ,***Flawless,"Now, marriage can be a source of joy and love and mutual support (",47,2013
Taylor Swift,Taylor Swift,Picture To Burn,There's no time for tears,14,2006
Beyoncé,B’Day,Listen,I'm not at home in my own home,26,2006
Drake,For All The Dogs,What Would Pluto Do,Diamonds in the sky,29,2023
Drake,Take Care,The Motto (Remix),"Still gettin' brain from a thang, ain't shit changed",7,2011
Beyoncé,BEYONCÉ,Blow,"(Don't stop screamin', freakin', blowin')",31,2013
Beyoncé,B’Day,Listen,And I've tried and tried,9,2006
Beyoncé,RENAISSANCE,ENERGY,"Then I uzi that doozie, shot, shot, shot",33,2022
Beyoncé,BEYONCÉ,Rocket,Let me take this off,2,2013
Taylor Swift,1989,Out of the Woods,Are we out of the woods yet? Are we out of the woods yet?,30,2014
Drake,Views,Hotline Bling,You used to call me on my,0,2015
Drake,Take Care,The Motto (Remix),"Me, Franny, and Mally Mall at the crib-o",16,2011
Taylor Swift,Red,Girl at Home,I see you turn off your phone,18,2012
Taylor Swift,reputation,Don't Blame Me,"Every time you're, every time you're lovin' me",42,2017
Drake,Certified Lover Boy,Pipe Down,Don't know how many pens it's gonna take to get over you,27,2021
Taylor Swift,Lover,London Boy,But that's not where mine lives,8,2019
Taylor Swift,folklore (deluxe version),exile,You never gave a warning sign (I gave so many signs),51,2020
Taylor Swift,Fearless,You're Not Sorry,I've been giving out chances every time and all you do is let me down,2,2008
Taylor Swift,Speak Now,The Story of Us,And the story of us looks a lot like a tragedy now,17,2010
Beyoncé,B’Day,Upgrade U,"Partner, let me upgrade you, Audemars-Piguet you",28,2006
Taylor Swift,evermore (deluxe version),happiness,But there was happiness because of you,10,2020
Beyoncé,BEYONCÉ,Jealous,Yoncé fillin' out this skirt,19,2013
Drake,Thank Me Later,Thank Me Now,Rappers hit me up and I never know what to tell them,36,2010
Beyoncé,BEYONCÉ,Drunk in Love,"Like washrags, he wet it up",35,2013
Drake,Take Care,Lord Knows,),57,2011
Drake,Views,With You,"Oh, I know you feel what I feel",11,2016
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,I had to take them away,11,2017
Drake,Scorpion,Sandra’s Rose,California girls sweeter than pieces of candy,19,2018
Beyoncé,Dangerously in Love,Speechless,Ohh,19,2003
Taylor Swift,reputation,Don't Blame Me,"I get so high, oh!",41,2017
Drake,Take Care,Lord Knows,"I'm really killin' shit, fuck all the jiggy rappin' (",50,2011
Drake,Nothing Was the Same,"Hold On, We’re Going Home","Just hold on, we're going home",13,2013
Drake,Views,Faithful,"We out here rapping for money, you niggas rapping for fun",15,2016
Taylor Swift,Red,Come Back... Be Here,Come back be here,37,2012
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,Yourself around me,29,2022
Taylor Swift,1989,How You Get The Girl,"That's how you get the girl, girl (get the girl! That's how it works!)",48,2014
Taylor Swift,Lover,Death by a Thousand Cuts,And what once was ours is no one's now,20,2019
Drake,Take Care,Over My Dead Body,"I know, I know you don't love me, baby",4,2011
Taylor Swift,1989,Style,And I got that red lip classic thing that you like,30,2014
Taylor Swift,Speak Now,Ours,And life makes love look hard,21,2010
Drake,Nothing Was the Same,The Motion,"Oh-oh, I guess that's just the motion",7,2013
Drake,Scorpion,March 14,I used to challenge my parents on every album,15,2018
Taylor Swift,Taylor Swift,Picture To Burn,Just another picture to burn,47,2006
Beyoncé,4,I Care,"But I still care, baby, ow",14,2012
Drake,Scorpion,Emotionless,And even then the thing that comes after is movin' on,9,2018
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,Stilеttos kicking vintage crystal off the bar,10,2022
Beyoncé,Dangerously in Love,Gift from Virgo,"I love you, I love you",29,2003
Drake,Certified Lover Boy,IMY2,Said she wanna unwind (She do),16,2021
Drake,Views,Hype,I could GPS you if you need addressin',8,2016
Beyoncé,RENAISSANCE,SUMMER RENAISSANCE,I'm gonna take you all the way,2,2022
Beyoncé,Dangerously in Love,Crazy in Love,I touch on you more and more every time,20,2003
Taylor Swift,Speak Now,Last Kiss,I never thought we'd have a last kiss,53,2010
Taylor Swift,Lover,Cornelia Street,Filling in the blanks as we go,5,2019
Taylor Swift,folklore (deluxe version),the 1,(Ooh),19,2020
Taylor Swift,Speak Now,Back To December,"I'd go back to December, turn around and change my own mind",47,2010
Taylor Swift,Speak Now,Haunted,I know,35,2010
Drake,For All The Dogs,Daylight,808 Mafia,11,2023
Drake,For All The Dogs,All The Parties,"Yeah, Jason got money that glow in the dark",3,2023
Beyoncé,BEYONCÉ,Drunk in Love,Big body been servin' all this,43,2013
Taylor Swift,Fearless,Forever & Always,And you flashback to when he said forever and always,29,2008
Taylor Swift,evermore (deluxe version),cowboy like me,"Oh, I thought",5,2020
Drake,Take Care,Lord Knows,A lot of niggas came up off of a style that I made up,78,2011
Drake,Certified Lover Boy,Papi’s Home,"Ayy, this is not luck, baby, this no four-leaf, no horseshoe",34,2021
Taylor Swift,reputation,End Game (Ft. Ed Sheeran & Future),I wanna be your end game (end game),64,2017
Taylor Swift,reputation,Call It What You Want,Loves me like I'm brand new,39,2017
Drake,For All The Dogs,7969 Santa,Shit I don't like,24,2023
Beyoncé,B’Day,Ring the Alarm,If I let you go,44,2006
Taylor Swift,1989,This Love,These hands had to let it go free,10,2014
Taylor Swift,evermore (deluxe version),cowboy like me,Now I'm waiting by the phone,14,2020
Taylor Swift,Speak Now,Speak Now,Like a pageant queen,29,2010
Beyoncé,4,I Was Here,"That I made a difference, and this world will see",14,2011
Taylor Swift,Red,All Too Well,"And I know it's long gone, and that magic's not here no more",10,2012
Taylor Swift,Taylor Swift,The Outside,"A part of this, a part of you",16,2006
Beyoncé,B’Day,Suga Mama,"Do anything to keep you home (Yes, yes, yes)",21,2006
Taylor Swift,Fearless,Breathe (Ft. Colbie Caillat),Hope you know this ain't easy,34,2008
Taylor Swift,folklore (deluxe version),invisible string,Gave me the blues and then purple-pink skies,43,2020
Taylor Swift,Red,Starlight,"Oh my, what a marvelous tune",34,2012
Taylor Swift,1989,Wonderland,We both went mad,53,2014
Taylor Swift,evermore (deluxe version),right where you left me,"You left me no, you left me no",21,2020
Taylor Swift,Taylor Swift,Invisible,And you can't see me wanting you the way you want her,5,2006
Taylor Swift,Red,The Moment I Knew,And there in the bathroom,28,2012
Taylor Swift,folklore (deluxe version),hoax,My only one,1,2020
Taylor Swift,Lover,Cruel Summer,It's a cruel summer,29,2019
Beyoncé,Lemonade,Formation,"I twirl on them haters,",31,2016
Drake,For All The Dogs,Bahamas Promises,"Yeah, ",1,2023
Taylor Swift,1989,Wonderland,Haven't you heard what becomes of curious minds?,8,2014
Taylor Swift,reputation,Don't Blame Me,"If it doesn't, you ain't doin' it right",2,2017
Taylor Swift,1989,Style,"Oh, you got that James Dean daydream look in your eye",41,2014
